"gene","log2FC","pvalue","negLog10P","significance"
"TMCC2",0.00170253387409702,0.986168620742895,0.006048820558703,"NS"
"ZNF524",-0.00170706436932999,0.977821271259118,0.00974051944488015,"NS"
"GRM6",0.0017130465968398,0.964367442341647,0.0157574601050825,"NS"
"KIAA1191",0.00171813247327268,0.980832063463062,0.00840534547913505,"NS"
"WDR45L",0.00174157503060668,0.961281727033668,0.0171493130960924,"NS"
"C1QTNF6",-0.00174717041626193,0.973697035328731,0.011576152313028,"NS"
"C1orf167",-0.00175322348391949,0.96855842562946,0.0138741765317011,"NS"
"CUX1",0.001758004913607,0.973274826935076,0.0117645091989245,"NS"
"SNORD61",0.00176394680397385,0.969402154165903,0.0134960195407143,"NS"
"PRKAA2",-0.00176550931179698,0.986887221257471,0.00573247446719491,"NS"
"TIGD5",0.00176919600310033,0.978642525584313,0.00937591648806058,"NS"
"PRR20A",0.0017770997288884,0.969276481721005,0.013552324746139,"NS"
"MIR218-1",0.0017798562744481,0.989193886247559,0.00471857647688875,"NS"
"TMEM215",-0.00178156241315497,0.973650559114402,0.0115968824214936,"NS"
"FAM90A7",-0.00179410545193703,0.985257988358563,0.00645003523832563,"NS"
"DHX32",-0.00179660388311076,0.979782205561621,0.00887045230219562,"NS"
"NHLRC2",-0.00179665216799796,0.935868292586617,0.0287852664623382,"NS"
"LGTN",-0.00180450152498857,0.946917608593626,0.0236878073639946,"NS"
"TOB1",-0.00180702031096214,0.975707052011049,0.0106805560960207,"NS"
"LCE2B",-0.00180721182632193,0.979065309401841,0.00918833723995862,"NS"
"AKR7A3",-0.0018077628996358,0.965646313080219,0.0151819133406555,"NS"
"TXNDC11",0.00180833633875044,0.971596757831921,0.0125139430826907,"NS"
"RBM33",0.0018088065147901,0.970735307039608,0.0128991741735319,"NS"
"C19orf57",0.00181371668970431,0.958101679047915,0.0185883987438232,"NS"
"KIAA0100",-0.00181539886425153,0.973624876426657,0.0116083382734655,"NS"
"POLR3B",0.00181841136888838,0.984547630262101,0.00676326879997896,"NS"
"TMEM184A",0.00182400441125141,0.982097788073396,0.0078452670946404,"NS"
"PTPRR",0.00182509836872702,0.957800468518445,0.0187249548535224,"NS"
"ZNF81",-0.00182847810927655,0.984258732276841,0.00689072348939798,"NS"
"C9orf3",-0.0018296159812119,0.943035756222834,0.0254718402044822,"NS"
"MSH6",0.0018325844140139,0.963933171196013,0.0159530743822998,"NS"
"SLC2A4RG",0.00183477233002538,0.979339923807679,0.00906654066806874,"NS"
"MBD3L5",0.00183521462946179,0.980918204643311,0.00836720541627474,"NS"
"ABHD2",-0.00183789010400082,0.966414101930272,0.0148367414445728,"NS"
"C8orf77",-0.00184711371266921,0.973954832290046,0.0114611833082837,"NS"
"RPL10L",0.00184937561523757,0.941136402152257,0.0263474282103599,"NS"
"KRT13",0.00185192768592346,0.975128321058882,0.0109382299826799,"NS"
"TNF",0.00185543735149296,0.967253373154158,0.0144597470658202,"NS"
"CEACAM20",0.00185759090986548,0.968364581194393,0.0139611036511392,"NS"
"UBTF",0.00186181305889255,0.954895901405267,0.0200439707298091,"NS"
"SFT2D2",0.00186904117936137,0.979647968232443,0.00892995789948453,"NS"
"PLCD3",-0.00187131727138468,0.91727431619084,0.0375007666284028,"NS"
"CLDN1",-0.00187413232696509,0.987439557007358,0.0054894788524541,"NS"
"CHUK",0.00188375417864894,0.950713722734897,0.0219502373774773,"NS"
"DSCR6",-0.00188736524594479,0.976327060558049,0.0104046733150632,"NS"
"NPAS1",0.0018919539081852,0.982032426000561,0.00787417188655824,"NS"
"C17orf87",0.00189665637478686,0.977377943692034,0.00993746584081519,"NS"
"KRTAP5-4",0.00190638505737972,0.977976885526789,0.00967140963652596,"NS"
"SFTPB",-0.00191146772530004,0.949070335153194,0.0227016010215933,"NS"
"MAP6D1",-0.00191911070927442,0.980218052648131,0.00867730336055461,"NS"
"TMPRSS6",-0.00191929533604496,0.979845472247418,0.00884240986040899,"NS"
"MYEF2",0.00192094258784126,0.969879300112173,0.0132823096068088,"NS"
"CXorf21",-0.00192487522564477,0.993050646327133,0.00302860159575509,"NS"
"UCN3",-0.00193051932365562,0.977584763757989,0.00984557578748164,"NS"
"LOC100271836",0.00193323485620223,0.969246023778377,0.0135659719608367,"NS"
"CD160",-0.00193804871253134,0.98252465422446,0.00765654318225462,"NS"
"KIR3DL3",0.00193967802175155,0.97613202058438,0.0104914405978347,"NS"
"IFT27",-0.0019406757497582,0.980190783772531,0.00868938525080279,"NS"
"DISP2",-0.00194230533425288,0.983766987459077,0.00710775527222725,"NS"
"WIPI2",-0.00194698887223854,0.966192137927318,0.0149365007645002,"NS"
"SH2B1",0.00194773483312227,0.97141891890717,0.0125934426614408,"NS"
"PIK3AP1",0.00194793909665214,0.981404564716302,0.00815192635664071,"NS"
"GPR141",-0.00194816506446638,0.980256001958146,0.00866048990067241,"NS"
"ANK3",-0.00195150230124574,0.945958286790185,0.0241280139325189,"NS"
"BTN2A1",-0.00196405243356246,0.989371755148804,0.00464049215064284,"NS"
"PID1",-0.00196536358728405,0.9678949014187,0.0141717978692206,"NS"
"FGA",0.00196980908828026,0.984006449917237,0.00700205486715009,"NS"
"LY6G6D",0.00197652012206406,0.980174694026311,0.00869651421535316,"NS"
"CHRD",0.00197678365822296,0.964373248414675,0.0157548453985131,"NS"
"NISCH",0.00198129468033903,0.955993426224391,0.0195450940882182,"NS"
"LOC100130269",0.00198345151468549,0.988635637729423,0.0049637384126941,"NS"
"ECHS1",-0.00198574001221985,0.980468297806231,0.00856644412817332,"NS"
"CCDC102A",0.00199140459050118,0.968767371886505,0.0137804966695764,"NS"
"C12orf52",0.00199697374254537,0.963612997132796,0.0160973509059618,"NS"
"FAM26F",0.00199989628804165,0.984096001834247,0.00696253263252895,"NS"
"MPZL1",-0.00200752660019399,0.966466073895911,0.0148133865173731,"NS"
"C6orf108",-0.00201092660577862,0.965015736518105,0.0154656045554262,"NS"
"NFKBIB",0.00201499838050445,0.888138684957665,0.0515192128148059,"NS"
"PAAF1",-0.00202041250510065,0.949952800245987,0.0222979727132127,"NS"
"NCOA2",0.00202086295432791,0.951815892604721,0.0214470480002677,"NS"
"ZCCHC24",-0.00202550724798778,0.975779956527114,0.0106481069647589,"NS"
"ANXA4",0.00204072383424725,0.982152761996468,0.00782095769944239,"NS"
"PVR",-0.00204188205719991,0.984056350141799,0.00698003179738128,"NS"
"KCNK3",0.00204217553417263,0.959955385285653,0.0177489506838705,"NS"
"RUNX3",-0.002043213209038,0.965053452003483,0.015448631456968,"NS"
"UFSP1",-0.00205318721800896,0.951564050436477,0.0215619737301695,"NS"
"RECQL4",0.00206149948386813,0.976190487293139,0.0104654287387342,"NS"
"C11orf95",-0.00206292470355995,0.973751614852729,0.0115518090923723,"NS"
"NBPF4",0.00206591529242783,0.975682685981296,0.0106914017329144,"NS"
"ARRDC4",0.00206628588569213,0.95689732951435,0.0191346574346417,"NS"
"DKKL1",0.00206970524681171,0.981726123150278,0.00800965253289877,"NS"
"PPP2R1A",0.00207742408903799,0.960133862416673,0.0176682131520462,"NS"
"CNR2",0.00208615072560758,0.975727212146521,0.0106715827621493,"NS"
"C15orf51",0.00208832081722132,0.992283187482741,0.00336436694879892,"NS"
"ACTN2",-0.00208878856595429,0.988071702596814,0.0052115382947417,"NS"
"ANXA10",0.00210968887987528,0.982317858987545,0.00774796020932302,"NS"
"FLJ42102",0.00211662241857891,0.975978250761366,0.0105598602836862,"NS"
"GPR115",-0.00212315789401984,0.971187404141743,0.0126969588339013,"NS"
"HTATIP2",0.0021241884182075,0.953351245352996,0.0207470617812976,"NS"
"FLJ35934",-0.00212435009856993,0.933004468917026,0.0301162760591202,"NS"
"BCCIP",0.00212564004100835,0.955569987593604,0.0197374989673385,"NS"
"FCER2",-0.00213014018361535,0.973598314506082,0.0116201866281778,"NS"
"LOC400968",0.00213101856927822,0.946232517674771,0.0240021313201566,"NS"
"FOXF2",0.00213226874589956,0.988122015138741,0.00518942461313448,"NS"
"RFK",0.00213427701780633,0.961932838483542,0.0168552490580409,"NS"
"CD8A",0.00214201065448405,0.929210343430554,0.031885964530636,"NS"
"PRPF19",0.00214207439246472,0.900439217929166,0.0455455979015127,"NS"
"NKX2-4",0.00214550263521751,0.967026890349251,0.0145614492180082,"NS"
"OR4K5",-0.00215377073801748,0.990121822784899,0.00431136731322761,"NS"
"BCL2L12",0.00215877360606953,0.951514680780115,0.0215845066595584,"NS"
"LYAR",-0.00216617274220976,0.923138768977479,0.0347330096228161,"NS"
"SALL1",0.00216715162743064,0.935241122336613,0.029076405598103,"NS"
"ANXA2",-0.00217151393714055,0.981702416174137,0.00802014011491657,"NS"
"C20orf134",-0.00218164596961157,0.948191549665253,0.0231039194558979,"NS"
"MSX2",-0.00218610964956212,0.965982078924817,0.0150309306199698,"NS"
"DCLRE1A",-0.00218938762790566,0.96625499064848,0.0149082499631414,"NS"
"KRT5",0.00219583057833272,0.977413149944198,0.0099218223471501,"NS"
"SLC25A10",0.00219784969291048,0.957931303103938,0.0186656347133525,"NS"
"OR6K6",0.00220033043288836,0.979052760015197,0.00919390394143197,"NS"
"HSPA2",-0.00220035988682721,0.988637531217019,0.00496290662958216,"NS"
"PSMD14",0.00220785276904634,0.984985236286016,0.00657027899230477,"NS"
"NBR1",-0.00221353202804853,0.980085420621458,0.00873607115664433,"NS"
"LOC643659",0.00222326634307701,0.981861507145538,0.00794976569997555,"NS"
"RASL10B",0.00222786754213633,0.975991903444468,0.0105537851037745,"NS"
"DEGS1",0.00223113927297591,0.917300433193819,0.0374884013974063,"NS"
"IGFBP2",0.00223154718871887,0.904182899150563,0.0437437110539668,"NS"
"LOC441046",0.00223523223191635,0.978411466649422,0.00947846615841408,"NS"
"GLTSCR2",-0.00223634573379261,0.946586253299318,0.0238398068187965,"NS"
"TTC37",-0.0022511689673701,0.987271047507903,0.00556359882301749,"NS"
"C20orf107",-0.00225976080334411,0.994995391055303,0.00217893095667176,"NS"
"TMED10",-0.00226822022336304,0.965323772331892,0.0153269986214146,"NS"
"LRBA",-0.00227708969006857,0.973074974830997,0.0118536963185518,"NS"
"FKBP11",0.0022861432364123,0.987153111187417,0.0056154813863852,"NS"
"TIRAP",-0.00228633441607551,0.986609261203687,0.0058548121753375,"NS"
"FLJ32790",0.00229579186613438,0.980318033097889,0.00863300837615572,"NS"
"EIF1AX",-0.0022986291767868,0.961174901447558,0.0171975781772745,"NS"
"PPIAL4G",-0.00230591907477606,0.960103981867781,0.0176817291417866,"NS"
"IRF2",-0.00230702133040461,0.983773985169055,0.00710466606913364,"NS"
"CDH7",0.00230889620546515,0.984876978541195,0.00661801404797781,"NS"
"SCYL1",-0.00230932845223242,0.963398040001415,0.0161942415771545,"NS"
"FAM69B",0.0023146998108563,0.979275053043909,0.0090953089712679,"NS"
"RABEPK",-0.00231814972608402,0.96787754496502,0.0141795857805248,"NS"
"MYH9",-0.0023284722878687,0.967413710835122,0.0143877617916407,"NS"
"ZFP28",-0.00233039414872493,0.940526800252983,0.0266288247428919,"NS"
"UQCRH",-0.00233203655058167,0.943623015887324,0.0252014747905141,"NS"
"ZNF193",0.00233636954129435,0.983758986354288,0.00711128746006642,"NS"
"EMD",0.00233925044987426,0.954879526882962,0.020051418060606,"NS"
"SACM1L",-0.00234450531942043,0.974142238591021,0.0113776253338326,"NS"
"SLC36A3",0.00234673778872618,0.984961227550592,0.00658086492598778,"NS"
"TNS3",0.00234753233339946,0.942886854686238,0.0255404189631768,"NS"
"TEKT4",0.0023479903786674,0.93772093256063,0.0279263892131512,"NS"
"KIAA0125",0.002348355040241,0.964013432521008,0.0159169146146913,"NS"
"MS4A7",-0.00235174246247549,0.979937317571637,0.00880170339259684,"NS"
"CPNE7",0.00235432871905616,0.960941216596863,0.0173031785004899,"NS"
"ANAPC5",0.00235544173349655,0.961233913654158,0.0171709150913608,"NS"
"SMARCC1",0.00235953236631481,0.946097888432014,0.0240639268048586,"NS"
"ZNF8",0.00236015031020664,0.975401987352702,0.0108163638813881,"NS"
"MGMT",-0.00236386788092036,0.967990028124813,0.0141291166096584,"NS"
"SHMT1",0.00236540812320585,0.979162793916581,0.00914509714266262,"NS"
"OTUD6B",-0.0023660605980651,0.968925234088873,0.0137097334501371,"NS"
"ZNF839",-0.00236676916236944,0.958885102061372,0.0182334288358046,"NS"
"FAM134A",-0.00236768570989287,0.935949038538813,0.0287477975053908,"NS"
"FKBP9L",-0.00237403604624054,0.968477240680837,0.0139105807919163,"NS"
"MIR365-1",0.00237548875274229,0.97273678573981,0.0120046602099183,"NS"
"RSRC2",0.00237622649561642,0.97607323224156,0.0105175971229826,"NS"
"ABAT",0.0023885868346829,0.973455343315299,0.0116839666879522,"NS"
"PNLIPRP1",0.00239283395208201,0.981551941592766,0.0080867135369751,"NS"
"TSC22D2",0.00239367398759516,0.98201779268608,0.0078806433786522,"NS"
"ST6GAL2",0.00239615261546477,0.976203763660205,0.0104595222954494,"NS"
"PRNP",-0.00240617289770118,0.974741162201713,0.01111069379007,"NS"
"NSUN4",0.00241555649531766,0.981062369291046,0.00830338224499447,"NS"
"SNORD20",-0.00241948271205961,0.969718934287794,0.0133541244719051,"NS"
"PPAP2C",0.00242360678531739,0.964027982486972,0.0159103598074336,"NS"
"DKK3",-0.00242559911844165,0.956474884321332,0.0193264294462644,"NS"
"MDN1",0.00242635210950493,0.922689694316395,0.0349443300732239,"NS"
"KLHL9",0.00243799547436674,0.964244666171093,0.0158127548045379,"NS"
"GRRP1",-0.00244024328275305,0.965780317133411,0.0151216498856144,"NS"
"EBNA1BP2",-0.00244220134891804,0.951977813056489,0.0213731732325651,"NS"
"LMBRD2",-0.00244464287317414,0.96990701732347,0.0132698985161515,"NS"
"RPS10",-0.00244695428030361,0.923221862833876,0.0346939195309721,"NS"
"CDC5L",0.00244792795552451,0.970746491434846,0.0128941704478839,"NS"
"TBCB",-0.00245040647477701,0.977495866444624,0.00988507043755457,"NS"
"NRBP1",-0.0024528959541783,0.847743562270385,0.0717354995517203,"NS"
"ADAMTS6",-0.00245633739720652,0.980984736129743,0.0083377500779493,"NS"
"CYTH4",0.00245652237882266,0.95955887141172,0.0179283750244773,"NS"
"EPC1",-0.0024579284308297,0.962295929619369,0.016691351208468,"NS"
"MARCO",-0.0024580314810756,0.969751818274648,0.0133393974294724,"NS"
"JUP",0.00246127228799242,0.945172617405737,0.0244888688020998,"NS"
"NUDT8",0.00246204159895624,0.962751192276981,0.0164859348719482,"NS"
"P2RX4",-0.00246347024847515,0.981070974296945,0.00829957301705301,"NS"
"C5orf27",0.00246378714718531,0.92079017900406,0.0358393214667632,"NS"
"CPPED1",0.00246578309478473,0.964484970802076,0.0157045354110557,"NS"
"GLUD2",-0.00247210284678789,0.973695437629443,0.011576864929508,"NS"
"DAZ2",-0.00247334175938718,0.973351659967663,0.0117302261329925,"NS"
"ATAD3A",-0.00247655769616406,0.964255633243236,0.0158078152782995,"NS"
"NBPF1",0.00247663792491792,0.946137341108398,0.0240458169214946,"NS"
"PRKCI",-0.00247706850824869,0.960285852879869,0.017599469200836,"NS"
"ADSSL1",-0.00248176334330275,0.963495861526938,0.0161501464157666,"NS"
"IFT88",-0.00248251890031015,0.955163230780223,0.019922404155041,"NS"
"HOXC6",-0.00249393181628776,0.965340477422298,0.0153194831473142,"NS"
"SATB1",-0.00249457907130246,0.969022991668554,0.0136659184741835,"NS"
"SMARCA1",0.00249734841982985,0.985300902085584,0.00643111959471196,"NS"
"RSAD1",-0.00250167996314943,0.949051042243959,0.0227104295444905,"NS"
"OPN1MW2",0.00250655690291901,0.969264543126123,0.0135576739915897,"NS"
"TAF15",0.00250731952376393,0.90214855027173,0.0447219444409484,"NS"
"ARSD",0.00250832012597191,0.985353892705922,0.00640776336400949,"NS"
"HLA-DOA",-0.00251061959943399,0.960349238887976,0.0175708034811699,"NS"
"IDUA",0.00251944270583149,0.986972198114384,0.00569508074025823,"NS"
"LSM2",-0.00253301379406334,0.936192564051642,0.0286348126896327,"NS"
"TMEM154",-0.00253861031522806,0.947849530869236,0.0232606005309586,"NS"
"ZSCAN1",0.00254079612234159,0.972470362096271,0.0121236257597723,"NS"
"RFX7",-0.00254214587944279,0.959463764554024,0.017971422336946,"NS"
"POLR2B",0.00254458205632346,0.983100052005933,0.00740228092380931,"NS"
"LOC440518",-0.00254758895684959,0.975377896408489,0.0108270904264208,"NS"
"C13orf31",-0.00254967779917792,0.986780678551001,0.00577936270969626,"NS"
"NBPF10",0.00256256337564142,0.956477945701947,0.019325039406022,"NS"
"ZFP90",0.00256290137192172,0.923626393338821,0.0345036652766969,"NS"
"KCNA6",0.00257026969160812,0.958491219122311,0.0184118614027099,"NS"
"MFAP1",-0.00257442733323288,0.963482600338541,0.0161561239199874,"NS"
"P2RY1",0.00257518745344654,0.982186650399213,0.00780597297101782,"NS"
"LOC401296",0.00258367432727025,0.985053602693622,0.00654013628344545,"NS"
"GPATCH4",-0.00259090498439862,0.979794852435937,0.00886484653363809,"NS"
"ZNF622",0.00259921642730165,0.871711876070099,0.0596270372120216,"NS"
"SMARCB1",0.00260014433061162,0.949720312200833,0.0224042733972212,"NS"
"BAT2",0.0026042716605037,0.936094044270016,0.0286805178689229,"NS"
"ACAP3",-0.00261066326449977,0.962388220624717,0.0166497012843724,"NS"
"COQ2",0.00261756429309701,0.960732601264238,0.0173974718059543,"NS"
"EEF1DP3",0.00261846093625495,0.964527600700934,0.0156853401708436,"NS"
"ZNF777",-0.00262288509422404,0.95476591939643,0.0201030916366177,"NS"
"ZEB2",0.00262745314534074,0.990644573087008,0.00408213525702635,"NS"
"PALM3",0.00264000839996292,0.968211890018833,0.0140295883571181,"NS"
"C9orf57",-0.00264068391766803,0.974761405503095,0.0111016745107605,"NS"
"DOK4",-0.00264384381969895,0.975770964405128,0.0106521091446842,"NS"
"C3orf25",-0.00264989899471924,0.975128068209319,0.0109383425947145,"NS"
"CST7",-0.00265049962696873,0.960488749247098,0.0175077179116259,"NS"
"RPL35",-0.0026549486637748,0.751422334077963,0.124115900804882,"NS"
"SLC27A4",0.00266442868925276,0.939152420839148,0.0272639176833696,"NS"
"STARD4",0.00266574626031568,0.972222684454437,0.012234249936592,"NS"
"BASE",0.0026731501032411,0.979619215893986,0.00894270448355009,"NS"
"MOGS",-0.00267389304190613,0.963495321836288,0.0161503896806797,"NS"
"DNAJC25",-0.00267842635252613,0.90874704980872,0.0415569860408816,"NS"
"RELL1",0.00268034359518809,0.941968430252078,0.0259636521933937,"NS"
"ZSCAN2",0.00268651424944744,0.964731033399116,0.0155937508970936,"NS"
"EXTL1",-0.00269656108466876,0.944125414133732,0.0249703117946249,"NS"
"SYNGAP1",0.00269787404039712,0.950691008955341,0.0219606133578883,"NS"
"DCAF5",0.0027012772687296,0.974711573767476,0.0111238770732357,"NS"
"SNX3",-0.00270519022657356,0.962692383053742,0.0165124643651757,"NS"
"TBC1D15",-0.00271037048907585,0.946471836929275,0.0238923043078765,"NS"
"CSAG1",-0.00271136603986699,0.977736052806586,0.009778370448539,"NS"
"TRIT1",-0.00271288917533408,0.963743098092375,0.0160387191574632,"NS"
"UXS1",0.00271487184095864,0.960720742206387,0.0174028326682442,"NS"
"GABPA",0.00271659866595986,0.936627634608873,0.0284330327795505,"NS"
"GOLGA8G",0.00273203603692829,0.910752670986193,0.04059954641834,"NS"
"DCTN2",-0.0027374229846111,0.984838518134817,0.00663497400213565,"NS"
"ULK2",0.00273914606668657,0.962053155825067,0.0168009314510266,"NS"
"FBLIM1",-0.00273919177777948,0.955588396886195,0.0197291322571242,"NS"
"IL21R",-0.00274119265373818,0.981887127081016,0.00793843370319009,"NS"
"TMEM179",-0.00274246940185763,0.934784101257844,0.0292886826669574,"NS"
"SMG1",-0.00274561240022875,0.949501431224219,0.0225043762957763,"NS"
"LOC285735",-0.00274609340729615,0.981614163218548,0.00805918401853575,"NS"
"DNMT3A",0.00275010048867497,0.914500386633382,0.0388161065760732,"NS"
"IQCH",0.00275106301536687,0.918352844730847,0.0369904243787654,"NS"
"MED8",0.00275907747682091,0.977977293442957,0.00967122849144319,"NS"
"OGG1",0.00276243398258069,0.94697414608909,0.023661877769817,"NS"
"SCARNA6",-0.00276699099497479,0.971406023530794,0.0125992078651706,"NS"
"MGC4294",-0.00277147197659233,0.950993094653917,0.0218226365479565,"NS"
"RALY",-0.00277325441750875,0.94923067662931,0.0226282349768718,"NS"
"GSDMA",0.00278118262220595,0.962372679173271,0.0166567146922245,"NS"
"FLJ32756",-0.00278302050143564,0.962118097364649,0.0167716162305122,"NS"
